timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-10-21T19:49:11.912348,581,500,302,369,182,676,646,423,171,0.4816,0.0000,0.9967,0.0076,0.1488,0.0000,0.0000,Left
2025-10-21T19:49:11.980020,582,102,302,327,176,534,642,398,171,0.2412,0.0000,0.9404,0.0105,0.1636,0.0000,0.0000,Left
2025-10-21T19:49:12.049140,583,555,302,5,176,516,630,346,171,0.1850,0.0000,0.9537,0.0241,0.1625,0.0000,0.0000,Left
2025-10-21T19:49:12.117259,584,583,302,352,166,714,588,477,171,0.0821,0.0000,0.9352,0.0159,0.1595,0.0000,0.0000,Left
2025-10-21T19:49:12.183583,585,380,302,4,166,575,580,361,171,0.0000,0.0000,0.9476,0.0063,0.1285,0.0000,0.0000,Left
2025-10-21T19:49:12.252551,586,616,306,285,152,558,566,405,171,0.0000,0.0000,0.9523,0.0070,0.1673,0.0000,0.0000,Left
2025-10-21T19:49:12.320763,587,180,306,111,152,646,548,386,171,0.0778,0.0000,0.9401,0.0196,0.1770,0.0369,0.0000,Left
2025-10-21T19:49:12.387797,588,150,312,295,152,539,540,468,171,0.0509,0.0000,0.9156,0.0484,0.1894,0.0539,0.0000,Left
2025-10-21T19:49:12.456279,589,108,312,212,162,482,536,477,171,0.0334,0.0000,0.9185,0.0475,0.1961,0.0725,0.0000,Left
2025-10-21T19:49:12.524893,590,569,306,142,148,592,530,447,171,0.0000,0.0000,0.8874,0.0143,0.1776,0.0140,0.0000,Left
2025-10-21T19:49:12.598432,591,687,306,210,148,472,528,361,171,0.0000,0.0000,0.8608,0.0064,0.1792,0.0281,0.0000,Left
2025-10-21T19:49:12.666019,592,523,318,295,148,360,522,428,171,0.0000,0.0000,0.8972,0.0478,0.1949,0.0418,0.0000,Left
2025-10-21T19:49:12.735520,593,475,322,203,145,360,522,370,171,0.0000,0.0000,0.8539,0.0209,0.1778,0.0000,0.0000,Left
2025-10-21T19:49:12.808342,594,219,322,47,142,503,518,298,171,0.0000,0.0000,0.8715,0.0168,0.1683,0.0000,0.0000,Left
2025-10-21T19:49:12.877732,595,484,322,290,148,466,518,330,168,0.0000,0.0000,0.8626,0.0435,0.1850,0.0189,0.0000,Left
2025-10-21T19:49:12.948340,596,161,322,97,148,498,518,219,168,0.0000,0.0000,0.8143,0.0419,0.1830,0.0000,0.0000,Left
2025-10-21T19:49:13.020909,597,705,312,78,148,468,518,296,168,0.0000,0.0000,0.7962,0.0662,0.1851,0.0062,0.0000,Left
2025-10-21T19:49:13.089512,598,321,312,297,148,530,514,172,164,0.0000,0.0000,0.8208,0.0845,0.1979,0.0000,0.0000,Left
2025-10-21T19:49:13.156788,599,300,306,136,148,452,510,228,164,0.0000,0.0000,0.8338,0.0829,0.2119,0.0172,0.0000,Left
2025-10-21T19:49:13.224889,600,634,306,225,148,286,508,137,153,0.0000,0.0000,0.7925,0.0600,0.1699,0.0000,0.0000,Left
2025-10-21T19:49:13.291019,601,305,312,281,148,342,508,156,144,0.0000,0.0000,0.8199,0.1006,0.2029,0.0000,0.0000,Left
2025-10-21T19:49:13.360847,602,24,312,71,148,451,508,186,136,0.0000,0.0000,0.7728,0.1229,0.2140,0.0027,0.0000,Left
2025-10-21T19:49:13.433328,603,425,312,267,148,286,508,71,128,0.0000,0.0000,0.7934,0.1413,0.2355,0.0122,0.0000,Left
2025-10-21T19:49:13.503232,604,352,316,282,145,385,508,170,110,0.0000,0.0000,0.8040,0.1116,0.2169,0.0129,0.0000,Left
2025-10-21T19:49:13.575045,605,269,316,40,148,348,508,101,78,0.0000,0.0000,0.7904,0.0982,0.2154,0.0000,0.0000,Left
2025-10-21T19:49:13.644080,606,18,316,45,148,207,508,120,70,0.0000,0.0000,0.8020,0.1254,0.2204,0.0139,0.0000,Left
2025-10-21T19:49:13.716249,607,594,316,2,148,263,508,63,66,0.0000,0.0000,0.8226,0.1189,0.2111,0.0004,0.0000,Left
2025-10-21T19:49:13.787621,608,131,322,103,148,252,508,37,55,0.0000,0.0000,0.8289,0.0835,0.1872,0.0000,0.0000,Left
2025-10-21T19:49:13.859128,609,166,318,17,148,434,508,23,48,0.0000,0.0000,0.8500,0.0918,0.1923,0.0000,0.0000,Left
2025-10-21T19:49:13.934307,610,411,322,66,148,480,508,11,38,0.0000,0.0000,0.8194,0.1379,0.2331,0.0211,0.0000,Left
2025-10-21T19:49:14.005196,611,390,318,104,148,255,508,5,38,0.0000,0.0000,0.8264,0.0994,0.2113,0.0119,0.0000,Left
2025-10-21T19:49:14.075944,612,57,318,178,152,280,508,86,37,0.0000,0.0000,0.8266,0.1679,0.2585,0.0555,0.0000,Left
2025-10-21T19:49:14.146205,613,18,316,53,162,390,508,55,35,0.0000,0.0000,0.8376,0.2027,0.2767,0.0593,0.0000,Left
2025-10-21T19:49:14.217153,614,308,312,78,172,301,508,23,34,0.0000,0.0000,0.8434,0.2585,0.3295,0.0900,0.0000,Left
2025-10-21T19:49:14.287982,615,211,316,56,175,383,508,34,34,0.0000,0.0000,0.8272,0.2118,0.2866,0.0183,0.0000,Left
2025-10-21T19:49:14.358927,616,283,312,100,176,379,508,37,34,0.0000,0.0000,0.8235,0.2158,0.3050,0.0525,0.0000,Left
2025-10-21T19:49:14.430077,617,298,312,148,180,454,508,7,33,0.0000,0.0000,0.8363,0.2227,0.3014,0.0465,0.0000,Left
2025-10-21T19:49:14.499882,618,446,314,175,180,365,508,7,33,0.0000,0.0000,0.8461,0.2146,0.2996,0.0646,0.0000,Left
2025-10-21T19:49:14.572703,619,315,314,78,184,321,508,30,33,0.0000,0.0000,0.8522,0.2513,0.3390,0.0921,0.0000,Left
2025-10-21T19:49:14.641036,620,533,310,139,184,422,506,33,32,0.0000,0.0000,0.8589,0.2357,0.3157,0.0799,0.0000,Left
2025-10-21T19:49:14.709592,621,539,310,25,192,429,504,9,32,0.0000,0.0000,0.8475,0.2231,0.3143,0.0782,0.0000,Left
2025-10-21T19:49:14.777489,622,327,306,135,192,364,504,27,31,0.0000,0.0000,0.8537,0.2246,0.3272,0.0947,0.0000,Left
2025-10-21T19:49:14.842097,623,492,310,148,200,530,502,7,31,0.0000,0.0000,0.8453,0.2288,0.3121,0.0888,0.0000,Left
2025-10-21T19:49:14.910116,624,322,314,226,200,340,502,9,31,0.0000,0.0000,0.8450,0.2312,0.3120,0.0758,0.0000,Left
2025-10-21T19:49:14.981387,625,682,316,213,200,344,504,6,30,0.0000,0.0000,0.8569,0.2341,0.3256,0.0924,0.0000,Left
2025-10-21T19:49:15.054313,626,44,316,136,204,511,504,1,29,0.0000,0.0000,0.8536,0.2281,0.3197,0.0853,0.0000,Left
2025-10-21T19:49:15.121481,627,95,316,48,204,519,505,3,28,0.0000,0.0000,0.8528,0.2468,0.3208,0.0865,0.0000,Left
2025-10-21T19:49:15.190019,628,551,316,97,204,609,504,0,25,0.0000,0.0000,0.8650,0.2604,0.3390,0.1091,0.0000,Left
2025-10-21T19:49:15.257236,629,440,314,91,207,588,507,0,22,0.0000,0.0000,0.8660,0.2369,0.3258,0.1121,0.0000,Left
2025-10-21T19:49:15.322599,630,204,316,39,211,504,507,0,20,0.0000,0.0000,0.8536,0.2101,0.3075,0.0853,0.0000,Left
2025-10-21T19:49:15.392730,631,645,316,201,218,593,507,7,19,0.0000,0.0000,0.8404,0.2025,0.2883,0.0595,0.0000,Left
2025-10-21T19:49:15.459764,632,735,314,18,222,648,508,4,18,0.0000,0.0000,0.8465,0.2025,0.3056,0.0801,0.0000,Left
2025-10-21T19:49:15.530784,633,269,316,241,222,676,508,15,17,0.0000,0.0000,0.8348,0.2023,0.3008,0.0606,0.0000,Left
2025-10-21T19:49:15.601119,634,8,314,205,224,478,508,10,16,0.0000,0.0000,0.8628,0.2235,0.3132,0.0689,0.0000,Left
2025-10-21T19:49:15.671079,635,86,314,422,226,509,508,1,16,0.0000,0.0000,0.8493,0.2209,0.2935,0.0361,0.0000,Left
2025-10-21T19:49:15.740385,636,346,314,355,229,533,508,7,16,0.0000,0.0000,0.8413,0.2342,0.3174,0.0608,0.0000,Left
2025-10-21T19:49:15.810898,637,602,310,175,229,630,508,10,14,0.0000,0.0000,0.8357,0.2458,0.3356,0.0924,0.0000,Left
2025-10-21T19:49:15.879974,638,438,310,374,233,668,508,19,14,0.0000,0.0000,0.8481,0.1794,0.2791,0.0479,0.0000,Left
2025-10-21T19:49:15.952278,639,293,303,123,238,584,508,7,12,0.0000,0.0000,0.8386,0.2016,0.2908,0.0753,0.0000,Left
2025-10-21T19:49:16.026355,640,316,298,127,238,771,508,39,10,0.0000,0.0000,0.8368,0.1445,0.2836,0.0418,0.0000,Left
2025-10-21T19:49:16.095333,641,234,298,513,244,652,508,34,10,0.0000,0.0000,0.8112,0.0255,0.1725,0.0000,0.0000,Left
2025-10-21T19:49:16.167148,642,197,298,209,250,698,508,30,10,0.0000,0.0000,0.8756,0.0000,0.1697,0.0000,0.0000,Left
2025-10-21T19:49:16.238768,643,340,296,360,276,831,508,6,10,0.0000,0.0000,0.9330,0.0000,0.1428,0.0000,0.0000,Left
2025-10-21T19:49:16.308852,644,628,296,356,308,815,508,5,10,0.1780,0.0000,0.9824,0.0000,0.1597,0.0000,0.0000,Left
2025-10-21T19:49:16.377648,645,165,296,200,315,844,508,0,10,0.1780,0.0000,0.9522,0.0000,0.1008,0.0000,0.0000,Left
2025-10-21T19:49:16.449133,646,490,294,639,318,771,508,0,10,0.1827,0.0000,0.9503,0.0000,0.1133,0.0000,0.0000,Left
2025-10-21T19:49:16.521236,647,41,288,319,324,663,508,1,11,0.0786,0.0000,0.9424,0.0000,0.0916,0.0000,0.0000,Left
2025-10-21T19:49:16.590363,648,298,288,616,332,772,508,0,11,0.0106,0.0000,0.9300,0.0000,0.0878,0.0000,0.0000,Left
2025-10-21T19:49:16.660891,649,242,288,547,352,875,508,3,10,0.0450,0.0000,0.9428,0.0000,0.0905,0.0000,0.0000,Left
2025-10-21T19:49:16.731786,650,26,282,363,354,813,508,16,10,0.0349,0.0000,0.9356,0.0000,0.0911,0.0000,0.0000,Left
2025-10-21T19:49:16.802419,651,420,282,396,356,710,508,18,10,0.0809,0.0000,0.9486,0.0000,0.0943,0.0000,0.0000,Left
2025-10-21T19:49:16.871757,652,49,294,584,362,729,508,43,10,0.0719,0.0000,0.9362,0.0000,0.1005,0.0000,0.0000,Left
2025-10-21T19:49:16.941877,653,342,287,719,362,790,508,1,11,0.0759,0.0000,0.9434,0.0000,0.0857,0.0000,0.0000,Left
2025-10-21T19:49:17.012047,654,604,287,705,364,806,508,51,11,0.0216,0.0000,0.9504,0.0000,0.0837,0.0000,0.0000,Left
2025-10-21T19:49:17.088776,655,398,287,650,366,659,508,47,14,0.0213,0.0000,0.9575,0.0000,0.0868,0.0000,0.0000,Left
2025-10-21T19:49:17.155342,656,19,294,494,368,705,507,31,14,0.0076,0.0000,0.9649,0.0000,0.0916,0.0000,0.0000,Left
2025-10-21T19:49:17.223356,657,354,294,663,380,502,507,36,16,0.0000,0.0000,0.9632,0.0000,0.0696,0.0000,0.0000,Left
2025-10-21T19:49:17.293805,658,73,294,798,388,590,507,28,16,0.0000,0.0000,0.9730,0.0000,0.0819,0.0000,0.0000,Left
2025-10-21T19:49:17.361238,659,201,294,654,393,502,507,9,16,0.0000,0.0000,0.9743,0.0000,0.0739,0.0000,0.0000,Left
2025-10-21T19:49:17.433574,660,472,294,609,402,620,505,42,16,0.0000,0.0000,0.9558,0.0000,0.0898,0.0000,0.0000,Left
2025-10-21T19:49:17.508876,661,470,294,643,412,638,505,17,17,0.0000,0.0000,0.9767,0.0000,0.0882,0.0000,0.0000,Left
2025-10-21T19:49:17.575808,662,220,305,351,428,436,503,2,17,0.0125,0.0000,0.9866,0.0000,0.1052,0.0000,0.0000,Left
2025-10-21T19:49:17.650765,663,473,314,696,432,577,502,0,17,0.0000,0.0000,0.9296,0.0000,0.0458,0.0000,0.0000,Left
2025-10-21T19:49:17.718066,664,329,314,354,439,392,498,2,18,0.0000,0.0000,0.9396,0.0000,0.0541,0.0000,0.0000,Left
2025-10-21T19:49:17.787642,665,393,314,687,454,606,486,4,18,0.0000,0.0000,0.9226,0.0000,0.0491,0.0000,0.0000,Left
2025-10-21T19:49:17.854755,666,327,316,255,472,445,476,3,19,0.0000,0.0000,0.9017,0.0000,0.0569,0.0000,0.0000,Left
2025-10-21T19:49:17.925126,667,80,316,450,486,545,459,2,20,0.0000,0.0000,0.9164,0.0000,0.0584,0.0000,0.0000,Left
2025-10-21T19:49:17.994731,668,294,316,232,498,370,436,2,21,0.0000,0.0000,0.9093,0.0000,0.0568,0.0000,0.0000,Left
2025-10-21T19:49:18.065375,669,363,316,336,505,473,432,0,22,0.0000,0.0000,0.9346,0.0000,0.0873,0.0000,0.0000,Left
2025-10-21T19:49:18.134617,670,369,316,662,518,393,398,9,29,0.0000,0.0000,0.9003,0.0000,0.0866,0.0000,0.0000,Left
2025-10-21T19:49:18.204459,671,266,316,600,534,437,392,17,29,0.0000,0.0000,0.9162,0.0000,0.1055,0.0000,0.0000,Left
2025-10-21T19:49:18.276452,672,352,316,312,545,429,391,30,29,0.0000,0.0000,0.9050,0.0000,0.0654,0.0000,0.0000,Left
2025-10-21T19:49:18.346650,673,74,316,577,552,390,377,9,26,0.0000,0.0000,0.9125,0.0000,0.0721,0.0000,0.0000,Left
2025-10-21T19:49:18.419715,674,51,316,485,562,236,363,75,26,0.0000,0.0000,0.9074,0.0000,0.0880,0.0000,0.0000,Left
2025-10-21T19:49:18.492192,675,7,316,502,580,276,341,1,22,0.0000,0.0000,0.9242,0.0000,0.0698,0.0000,0.0000,Left
2025-10-21T19:49:18.558386,676,195,316,403,588,384,315,1,22,0.0000,0.0000,0.9314,0.0000,0.0690,0.0000,0.0000,Left
2025-10-21T19:49:18.629207,677,36,319,558,596,403,286,65,21,0.0000,0.0000,0.9265,0.0000,0.0654,0.0000,0.0000,Left
2025-10-21T19:49:18.700214,678,44,326,217,608,335,262,9,22,0.0000,0.0000,0.9054,0.0000,0.0453,0.0000,0.0000,Left
2025-10-21T19:49:18.766631,679,51,323,387,612,151,242,44,22,0.0000,0.0000,0.9296,0.0000,0.0435,0.0000,0.0000,Left
2025-10-21T19:49:18.833844,680,109,323,606,615,179,226,58,22,0.0000,0.0000,0.8925,0.0000,0.0481,0.0000,0.0000,Left
2025-10-21T19:49:18.903346,681,260,323,329,616,295,208,75,22,0.0000,0.0000,0.8978,0.0000,0.0717,0.0000,0.0000,Left
2025-10-21T19:49:18.974935,682,42,323,368,616,72,203,85,26,0.0000,0.0000,0.9038,0.0000,0.0679,0.0000,0.0000,Left
2025-10-21T19:49:19.045755,683,76,326,400,627,44,196,33,30,0.0000,0.0000,0.9227,0.0000,0.0641,0.0000,0.0000,Left
2025-10-21T19:49:19.115855,684,281,328,615,640,150,191,17,30,0.0000,0.0000,0.8826,0.0000,0.0481,0.0000,0.0000,Left
2025-10-21T19:49:19.186405,685,237,328,674,646,144,184,32,30,0.0000,0.0000,0.9192,0.0000,0.0742,0.0000,0.0000,Left
2025-10-21T19:49:19.257081,686,204,330,365,653,128,176,36,32,0.0000,0.0000,0.9114,0.0000,0.0680,0.0000,0.0000,Left
2025-10-21T19:49:19.328394,687,442,330,434,657,198,172,90,32,0.0000,0.0000,0.9221,0.0000,0.0458,0.0000,0.0000,Left
2025-10-21T19:49:19.399893,688,321,334,524,662,171,166,16,32,0.0000,0.0000,0.9302,0.0000,0.0771,0.0000,0.0000,Left
2025-10-21T19:49:19.471056,689,278,334,284,662,9,161,73,32,0.0000,0.0000,0.8920,0.0000,0.0716,0.0000,0.0000,Left
2025-10-21T19:49:19.540786,690,136,334,486,662,25,155,112,32,0.0000,0.0000,0.9215,0.0000,0.0755,0.0000,0.0000,Left
2025-10-21T19:49:19.614091,691,332,334,444,671,200,150,32,30,0.0000,0.0000,0.8996,0.0000,0.0546,0.0000,0.0000,Left
2025-10-21T19:49:19.684900,692,514,337,829,674,112,147,136,30,0.0000,0.0000,0.9060,0.0000,0.0740,0.0000,0.0000,Left
2025-10-21T19:49:19.755211,693,552,334,830,678,89,140,94,28,0.0000,0.0000,0.8966,0.0000,0.0707,0.0000,0.0000,Left
2025-10-21T19:49:19.828536,694,328,334,793,678,41,136,52,30,0.0000,0.0000,0.8935,0.0000,0.0750,0.0000,0.0000,Left
2025-10-21T19:49:19.898456,695,579,332,459,692,174,128,119,30,0.0000,0.0000,0.8973,0.0000,0.0530,0.0000,0.0000,Left
2025-10-21T19:49:19.969965,696,452,330,545,702,62,127,113,30,0.0000,0.0000,0.9083,0.0000,0.0785,0.0000,0.0000,Left
2025-10-21T19:49:20.041388,697,469,330,567,714,170,127,125,31,0.0000,0.0000,0.9193,0.0000,0.0730,0.0000,0.0000,Left
2025-10-21T19:49:20.111566,698,395,330,707,732,143,126,30,32,0.0000,0.0000,0.9247,0.0000,0.0303,0.0000,0.0000,Left
2025-10-21T19:49:20.180744,699,623,330,826,732,21,124,44,34,0.0000,0.0000,0.9371,0.0000,0.0958,0.0000,0.0000,Left
2025-10-21T19:49:20.250954,700,719,330,952,748,101,123,51,36,0.0000,0.0000,0.9187,0.0000,0.0556,0.0000,0.0000,Left
2025-10-21T19:49:20.322198,701,575,332,788,752,87,120,104,37,0.0000,0.0000,0.9132,0.0000,0.0662,0.0000,0.0000,Left
2025-10-21T19:49:20.394373,702,676,334,591,754,8,116,19,38,0.0000,0.0000,0.9347,0.0000,0.0395,0.0000,0.0000,Left
2025-10-21T19:49:20.469651,703,315,337,720,756,68,112,3,43,0.0000,0.0000,0.8784,0.0000,0.0833,0.0000,0.0000,Left
2025-10-21T19:49:20.541358,704,333,337,745,758,78,106,22,44,0.0000,0.0000,0.8957,0.0000,0.0870,0.0000,0.0000,Left
2025-10-21T19:49:20.610826,705,49,346,969,773,134,95,39,44,0.0000,0.0000,0.8954,0.0000,0.1194,0.0000,0.0000,Left
2025-10-21T19:49:20.681269,706,860,337,759,788,82,90,35,44,0.0000,0.0000,0.8966,0.0000,0.0973,0.0000,0.0000,Left
2025-10-21T19:49:20.750750,707,81,346,984,788,62,88,16,44,0.0000,0.0000,0.9008,0.0000,0.1060,0.0000,0.0000,Left
2025-10-21T19:49:20.820537,708,287,357,850,790,119,88,3,46,0.0000,0.0000,0.8832,0.0000,0.1078,0.0000,0.0000,Left
2025-10-21T19:49:20.889925,709,374,357,755,792,127,88,2,46,0.0000,0.0000,0.8946,0.0000,0.1042,0.0000,0.0000,Left
2025-10-21T19:49:20.959870,710,564,374,756,792,163,88,0,46,0.0000,0.0000,0.9023,0.0000,0.1154,0.0000,0.0000,Left
2025-10-21T19:49:21.030937,711,397,387,850,792,206,88,2,51,0.0000,0.0000,0.9239,0.0000,0.1249,0.0000,0.0000,Left
2025-10-21T19:49:21.102732,712,105,387,787,802,127,86,29,52,0.0000,0.0000,0.9354,0.0000,0.1439,0.0000,0.0000,Left
2025-10-21T19:49:21.177059,713,673,396,922,802,82,84,43,52,0.0000,0.0000,0.9466,0.0327,0.1621,0.0000,0.0000,Left
2025-10-21T19:49:21.244397,714,834,410,943,802,159,82,53,52,0.0000,0.0000,0.9419,0.0000,0.1359,0.0000,0.0000,Left
2025-10-21T19:49:21.311217,715,111,433,914,802,122,82,21,52,0.0000,0.0000,0.9564,0.0100,0.1507,0.0000,0.0000,Left
2025-10-21T19:49:21.381971,716,511,443,849,802,193,80,0,58,0.0000,0.0000,0.9337,0.0000,0.1448,0.0000,0.0000,Left
2025-10-21T19:49:21.452582,717,210,445,958,802,35,78,20,58,0.0000,0.0000,0.9498,0.0010,0.1512,0.0000,0.0000,Left
2025-10-21T19:49:21.522827,718,545,447,935,802,127,78,38,63,0.0000,0.0000,0.9390,0.0000,0.1309,0.0000,0.0000,Left
2025-10-21T19:49:21.594638,719,953,450,833,802,39,78,116,64,0.0000,0.0000,0.9418,0.0000,0.1323,0.0000,0.0000,Left
2025-10-21T19:49:21.664659,720,475,450,868,802,189,78,51,67,0.0000,0.0000,0.9209,0.0000,0.1278,0.0000,0.0000,Left
2025-10-21T19:49:21.741868,721,852,450,861,802,57,76,78,74,0.0000,0.0000,0.9291,0.0025,0.1420,0.0000,0.0000,Left
2025-10-21T19:49:21.812594,722,936,450,846,802,189,73,0,75,0.0000,0.0000,0.9339,0.0000,0.1403,0.0000,0.0000,Left
2025-10-21T19:49:21.883797,723,543,447,954,802,81,70,44,77,0.0000,0.0000,0.9324,0.0000,0.1319,0.0000,0.0000,Left
2025-10-21T19:49:21.953261,724,877,450,994,802,60,69,21,78,0.0000,0.0000,0.9300,0.0000,0.1335,0.0000,0.0000,Left
2025-10-21T19:49:22.021447,725,424,450,833,802,83,69,10,81,0.0000,0.0000,0.9385,0.0010,0.1327,0.0000,0.0000,Left
2025-10-21T19:49:22.091548,726,283,450,791,802,68,70,0,86,0.0000,0.0000,0.9254,0.0158,0.1377,0.0000,0.0000,Left
2025-10-21T19:49:22.161110,727,947,452,812,802,22,70,12,92,0.0000,0.0000,0.9239,0.0000,0.1363,0.0000,0.0000,Left
2025-10-21T19:49:22.230844,728,915,460,881,792,44,68,15,92,0.0000,0.0000,0.9209,0.0000,0.1379,0.0000,0.0000,Left
2025-10-21T19:49:22.300675,729,100,460,902,790,79,68,63,96,0.0000,0.0000,0.9049,0.0000,0.1362,0.0000,0.0000,Left
2025-10-21T19:49:22.370613,730,182,472,1015,788,124,68,43,106,0.0000,0.0000,0.9224,0.0000,0.1420,0.0000,0.0000,Left
2025-10-21T19:49:22.440713,731,63,472,868,788,67,64,76,106,0.0000,0.0000,0.9350,0.0000,0.1592,0.0000,0.0000,Left
2025-10-21T19:49:22.512826,732,38,472,921,788,37,64,52,106,0.0000,0.0000,0.9300,0.0000,0.1353,0.0000,0.0000,Left
2025-10-21T19:49:22.587744,733,681,474,702,788,70,60,108,96,0.0000,0.0000,0.9368,0.0000,0.1353,0.0000,0.0000,Left
2025-10-21T19:49:22.656607,734,141,474,890,788,38,58,79,96,0.0000,0.0000,0.9268,0.0000,0.1423,0.0000,0.0000,Left
2025-10-21T19:49:22.726387,735,448,474,670,773,88,58,156,96,0.0000,0.0000,0.9192,0.0000,0.1510,0.0000,0.0000,Left
2025-10-21T19:49:22.794062,736,673,474,875,758,25,56,83,104,0.0000,0.0000,0.9366,0.0000,0.1423,0.0000,0.0000,Left
2025-10-21T19:49:22.859664,737,921,462,677,756,30,56,185,106,0.0000,0.0000,0.9094,0.0000,0.1449,0.0000,0.0000,Left
2025-10-21T19:49:22.930023,738,689,462,942,758,70,56,112,110,0.0000,0.0000,0.8970,0.0000,0.1361,0.0000,0.0000,Left
2025-10-21T19:49:23.000987,739,100,462,981,758,9,56,132,113,0.0000,0.0000,0.9070,0.0000,0.1203,0.0000,0.0000,Left
2025-10-21T19:49:23.073386,740,206,462,839,758,12,54,215,115,0.0000,0.0000,0.9145,0.0000,0.1358,0.0000,0.0000,Left
2025-10-21T19:49:23.142378,741,936,474,563,755,55,54,165,118,0.0000,0.0000,0.9291,0.0045,0.1665,0.0000,0.0000,Left
2025-10-21T19:49:23.214072,742,96,474,990,754,28,54,211,124,0.0000,0.0000,0.8881,0.0000,0.1385,0.0000,0.0000,Left
2025-10-21T19:49:23.284534,743,446,474,749,753,29,53,160,129,0.0000,0.0000,0.9076,0.0000,0.1469,0.0000,0.0000,Left
2025-10-21T19:49:23.357462,744,305,492,548,751,84,53,180,132,0.0000,0.0000,0.8954,0.0000,0.1376,0.0000,0.0000,Left
2025-10-21T19:49:23.428388,745,43,500,837,751,105,53,235,134,0.0000,0.0000,0.8961,0.0000,0.1427,0.0000,0.0000,Left
2025-10-21T19:49:23.498985,746,444,492,420,749,93,52,217,144,0.0000,0.0000,0.9059,0.0048,0.1618,0.0000,0.0000,Left
2025-10-21T19:49:23.569741,747,553,500,488,749,109,52,167,147,0.0000,0.0000,0.8904,0.0000,0.1354,0.0000,0.0000,Left
2025-10-21T19:49:23.642386,748,223,510,834,742,22,52,131,150,0.0000,0.0000,0.9100,0.0000,0.1422,0.0000,0.0000,Left
2025-10-21T19:49:23.715191,749,865,510,555,716,11,52,214,152,0.0000,0.0000,0.9503,0.0000,0.1372,0.0000,0.0000,Left
2025-10-21T19:49:23.786204,750,910,510,673,716,13,52,152,154,0.0000,0.0000,0.9378,0.0000,0.1449,0.0000,0.0000,Left
2025-10-21T19:49:23.853235,751,269,522,263,704,32,52,187,156,0.0000,0.0000,0.9258,0.0000,0.1432,0.0000,0.0000,Left
2025-10-21T19:49:23.922436,752,686,535,590,698,51,52,184,156,0.0000,0.0000,0.9133,0.0000,0.1459,0.0000,0.0000,Left
2025-10-21T19:49:23.992141,753,759,540,248,693,2,52,195,158,0.0000,0.0000,0.9307,0.0000,0.1432,0.0000,0.0000,Left
2025-10-21T19:49:24.063178,754,589,520,230,688,76,50,188,160,0.0000,0.0000,0.8991,0.0000,0.1288,0.0000,0.0000,Left
2025-10-21T19:49:24.133692,755,451,520,554,682,78,52,209,161,0.0000,0.0000,0.8961,0.0000,0.1409,0.0000,0.0000,Left
2025-10-21T19:49:24.204701,756,557,520,689,675,65,50,172,164,0.0000,0.0000,0.9011,0.0000,0.1166,0.0000,0.0000,Left
2025-10-21T19:49:24.275040,757,49,520,391,672,45,50,242,166,0.0000,0.0000,0.8930,0.0000,0.1227,0.0000,0.0000,Left
2025-10-21T19:49:24.343701,758,78,520,600,672,56,48,292,166,0.0000,0.0000,0.8805,0.0000,0.1396,0.0000,0.0000,Left
2025-10-21T19:49:24.414575,759,183,500,749,668,22,50,206,166,0.0000,0.0000,0.9042,0.0000,0.1327,0.0000,0.0000,Left
2025-10-21T19:49:24.485290,760,532,500,291,657,56,48,200,166,0.0000,0.0000,0.8888,0.0000,0.1287,0.0000,0.0000,Left
2025-10-21T19:49:24.554483,761,215,520,349,639,27,48,281,166,0.0000,0.0000,0.8721,0.0000,0.1280,0.0000,0.0000,Left
2025-10-21T19:49:24.626608,762,193,520,423,628,106,48,179,166,0.0000,0.0000,0.8557,0.0000,0.1128,0.0000,0.0000,Left
2025-10-21T19:49:24.694384,763,509,520,549,622,83,48,217,166,0.0000,0.0000,0.8790,0.0000,0.1114,0.0000,0.0000,Left
2025-10-21T19:49:24.762184,764,751,500,631,608,21,50,157,166,0.0000,0.0000,0.8672,0.0000,0.1225,0.0000,0.0000,Left
2025-10-21T19:49:24.828010,765,935,520,436,595,60,50,114,166,0.0000,0.0000,0.8836,0.0000,0.1322,0.0000,0.0000,Left
2025-10-21T19:49:24.895898,766,585,520,755,588,17,50,130,166,0.0000,0.0000,0.8625,0.0000,0.1308,0.0000,0.0000,Left
2025-10-21T19:49:24.962275,767,236,535,541,584,38,52,159,166,0.0000,0.0000,0.8653,0.0000,0.1251,0.0000,0.0000,Left
2025-10-21T19:49:25.033918,768,141,546,571,584,32,52,183,166,0.0000,0.0000,0.8805,0.0000,0.1239,0.0000,0.0000,Left
2025-10-21T19:49:25.105432,769,893,546,691,577,13,52,73,166,0.0000,0.0000,0.8890,0.0000,0.1255,0.0000,0.0000,Left
2025-10-21T19:49:25.173700,770,330,555,452,577,21,52,64,166,0.0000,0.0000,0.8708,0.0000,0.1255,0.0000,0.0000,Left
2025-10-21T19:49:25.247066,771,776,570,315,577,43,52,69,166,0.0000,0.0000,0.8758,0.0000,0.1412,0.0000,0.0000,Left
2025-10-21T19:49:25.319375,772,441,584,550,569,56,53,103,166,0.0000,0.0000,0.8794,0.0000,0.1243,0.0000,0.0000,Left
2025-10-21T19:49:25.389212,773,236,570,345,565,57,54,159,164,0.0000,0.0000,0.8725,0.0000,0.1270,0.0000,0.0000,Left
